   id,      z_2d,      z_1d,     zs_1d,        dx,         b,         n
 1599,   677.251,   675.251,   673.251,    42.426,    15.000,   0.05000
 1600,   680.491,   678.491,   676.491,    30.000,    15.000,   0.05000
 1601,   684.032,   682.032,   680.032,    30.000,    15.000,   0.05000
 1602,   713.043,   711.043,   709.043,    42.426,    15.000,   0.05000
 1603,   723.169,   721.169,   719.169,    30.000,    15.000,   0.05000
 1604,   755.824,   753.824,   751.824,    42.426,    15.000,   0.05000
 1605,   762.834,   760.834,   758.834,    42.426,    15.000,   0.05000
 1606,   744.714,   742.714,   740.714,    42.426,    15.000,   0.05000
 1607,   649.162,   647.162,   645.162,    30.000,    15.000,   0.05000
 1608,   640.245,   638.245,   636.245,    30.000,    15.000,   0.05000
 1609,   687.971,   685.971,   683.971,    42.426,    15.000,   0.05000
 1610,   692.026,   690.026,   688.026,    30.000,    15.000,   0.05000
 1611,   698.618,   696.618,   694.618,    30.000,    15.000,   0.05000
 1612,   705.013,   703.013,   701.013,    30.000,    15.000,   0.05000
 1613,   710.293,   708.293,   706.293,    30.000,    15.000,   0.05000
 1614,   722.458,   720.458,   718.458,    30.000,    15.000,   0.05000
 1615,   731.185,   729.185,   727.185,    30.000,    15.000,   0.05000
 1616,   769.187,   767.187,   765.187,    42.426,    15.000,   0.05000
 1617,   784.724,   782.724,   780.724,    30.000,    15.000,   0.05000
 1618,   799.047,   797.047,   795.047,    30.000,    15.000,   0.05000
 1619,   794.862,   792.862,   790.862,    42.426,    15.000,   0.05000
 1620,   748.961,   746.961,   744.961,    42.426,    15.000,   0.05000
 1621,   647.546,   645.546,   643.546,    42.426,    15.000,   0.05000
 1622,   640.245,   638.245,   636.245,    30.000,    15.000,   0.05000
 1623,   730.390,   728.390,   726.390,    42.426,    15.000,   0.05000
 1624,   737.623,   735.623,   733.623,    42.426,    15.000,   0.05000
 1625,   779.483,   777.483,   775.483,    30.000,    15.000,   0.05000
 1626,   814.555,   812.555,   810.555,    30.000,    15.000,   0.05000
 1627,   750.676,   748.676,   746.676,    30.000,    15.000,   0.05000
 1628,   645.091,   643.091,   641.091,    42.426,    15.000,   0.05000
 1629,   645.763,   643.763,   641.763,    30.000,    15.000,   0.05000
 1630,   640.093,   638.093,   636.093,    30.000,    15.000,   0.05000
 1631,   654.688,   652.688,   650.688,    42.426,    15.000,   0.05000
 1632,   657.765,   655.765,   653.765,    30.000,    15.000,   0.05000
 1633,   658.914,   656.914,   654.914,    30.000,    15.000,   0.05000
 1634,   676.260,   674.260,   672.260,    42.426,    15.000,   0.05000
 1635,   742.925,   740.925,   738.925,    30.000,    15.000,   0.05000
 1636,   745.586,   743.586,   741.586,    30.000,    15.000,   0.05000
 1637,   802.103,   800.103,   798.103,    30.000,    15.000,   0.05000
 1638,   835.984,   833.984,   831.984,    42.426,    15.000,   0.05000
 1639,   762.802,   760.802,   758.802,    30.000,    15.000,   0.05000
 1640,   767.562,   765.562,   763.562,    42.426,    15.000,   0.05000
 1641,   643.694,   641.694,   639.694,    30.000,    15.000,   0.05000
 1642,   644.317,   642.317,   640.317,    42.426,    15.000,   0.05000
 1643,   638.741,   636.741,   634.741,    42.426,    15.000,   0.05000
 1644,   651.981,   649.981,   647.981,    42.426,    15.000,   0.05000
 1645,   664.313,   662.313,   660.313,    42.426,    15.000,   0.05000
 1646,   666.173,   664.173,   662.173,    30.000,    15.000,   0.05000
 1647,   670.034,   668.034,   666.034,    30.000,    15.000,   0.05000
 1648,   760.592,   758.592,   756.592,    30.000,    15.000,   0.05000
 1649,   745.586,   743.586,   741.586,    30.000,    15.000,   0.05000
 1650,   828.064,   826.064,   824.064,    42.426,    15.000,   0.05000
 1651,   801.269,   799.269,   797.269,    42.426,    15.000,   0.05000
 1652,   777.206,   775.206,   773.206,    30.000,    15.000,   0.05000
 1653,   778.087,   776.087,   774.087,    42.426,    15.000,   0.05000
 1654,   847.174,   845.174,   843.174,    42.426,    15.000,   0.05000
 1655,   642.256,   640.256,   638.256,    42.426,    15.000,   0.05000
 1656,   638.376,   636.376,   634.376,    42.426,    15.000,   0.05000
 1657,   647.441,   645.441,   643.441,    42.426,    15.000,   0.05000
 1658,   782.948,   780.948,   778.948,    30.000,    15.000,   0.05000
 1659,   770.202,   768.202,   766.202,    42.426,    15.000,   0.05000
 1660,   757.632,   755.632,   753.632,    30.000,    15.000,   0.05000
 1661,   787.700,   785.700,   783.700,    42.426,    15.000,   0.05000
 1662,   825.995,   823.995,   821.995,    42.426,    15.000,   0.05000
 1663,   779.676,   777.676,   775.676,    30.000,    15.000,   0.05000
 1664,   789.119,   787.119,   785.119,    42.426,    15.000,   0.05000
 1665,   810.989,   808.989,   806.989,    30.000,    15.000,   0.05000
 1666,   828.225,   826.225,   824.225,    30.000,    15.000,   0.05000
 1667,   838.463,   836.463,   834.463,    30.000,    15.000,   0.05000
 1668,   640.126,   638.126,   636.126,    30.000,    15.000,   0.05000
 1669,   638.376,   636.376,   634.376,    30.000,    15.000,   0.05000
 1670,   642.586,   640.586,   638.586,    42.426,    15.000,   0.05000
 1671,   712.791,   710.791,   708.791,    42.426,    15.000,   0.05000
 1672,   723.491,   721.491,   719.491,    30.000,    15.000,   0.05000
 1673,   760.306,   758.306,   756.306,    42.426,    15.000,   0.05000
 1674,   842.781,   840.781,   838.781,    42.426,    15.000,   0.05000
 1675,   804.204,   802.204,   800.204,    42.426,    15.000,   0.05000
 1676,   789.401,   787.401,   785.401,    30.000,    15.000,   0.05000
 1677,   808.326,   806.326,   804.326,    42.426,    15.000,   0.05000
 1678,   851.917,   849.917,   847.917,    42.426,    15.000,   0.05000
 1679,   638.495,   636.495,   634.495,    30.000,    15.000,   0.05000
 1680,   632.626,   630.626,   628.626,    30.000,    15.000,   0.05000
 1681,   637.786,   635.786,   633.786,    42.426,    15.000,   0.05000
 1682,   663.188,   661.188,   659.188,    42.426,    15.000,   0.05000
 1683,   665.099,   663.099,   661.099,    30.000,    15.000,   0.05000
 1684,   668.290,   666.290,   664.290,    30.000,    15.000,   0.05000
 1685,   672.868,   670.868,   668.868,    30.000,    15.000,   0.05000
 1686,   693.936,   691.936,   689.936,    42.426,    15.000,   0.05000
 1687,   774.507,   772.507,   770.507,    30.000,    15.000,   0.05000
 1688,   828.161,   826.161,   824.161,    42.426,    15.000,   0.05000
 1689,   808.089,   806.089,   804.089,    30.000,    15.000,   0.05000
 1690,   815.427,   813.427,   811.427,    30.000,    15.000,   0.05000
 1691,   636.235,   634.235,   632.235,    30.000,    15.000,   0.05000
 1692,   630.500,   628.500,   626.500,    42.426,    15.000,   0.05000
 1693,   636.836,   634.836,   632.836,    30.000,    15.000,   0.05000
 1694,   641.675,   639.675,   637.675,    30.000,    15.000,   0.05000
 1695,   645.343,   643.343,   641.343,    30.000,    15.000,   0.05000
 1696,   647.793,   645.793,   643.793,    30.000,    15.000,   0.05000
 1697,   649.177,   647.177,   645.177,    30.000,    15.000,   0.05000
 1698,   651.124,   649.124,   647.124,    30.000,    15.000,   0.05000
 1699,   657.912,   655.912,   653.912,    30.000,    15.000,   0.05000
 1700,   660.396,   658.396,   656.396,    30.000,    15.000,   0.05000
 1701,   677.176,   675.176,   673.176,    42.426,    15.000,   0.05000
 1702,   779.360,   777.360,   775.360,    42.426,    15.000,   0.05000
 1703,   836.415,   834.415,   832.415,    42.426,    15.000,   0.05000
 1704,   824.685,   822.685,   820.685,    42.426,    15.000,   0.05000
 1705,   837.331,   835.331,   833.331,    42.426,    15.000,   0.05000
 1706,   634.959,   632.959,   630.959,    30.000,    15.000,   0.05000
 1707,   629.013,   627.013,   625.013,    30.000,    15.000,   0.05000
 1708,   659.186,   657.186,   655.186,    42.426,    15.000,   0.05000
 1709,   684.938,   682.938,   680.938,    42.426,    15.000,   0.05000
 1710,   694.459,   692.459,   690.459,    30.000,    15.000,   0.05000
 1711,   702.254,   700.254,   698.254,    30.000,    15.000,   0.05000
 1712,   795.104,   793.104,   791.104,    30.000,    15.000,   0.05000
 1713,   845.676,   843.676,   841.676,    42.426,    15.000,   0.05000
 1714,   828.788,   826.788,   824.788,    42.426,    15.000,   0.05000
 1715,   847.056,   845.056,   843.056,    30.000,    15.000,   0.05000
 1716,   630.120,   628.120,   626.120,    30.000,    15.000,   0.05000
 1717,   631.982,   629.982,   627.982,    30.000,    15.000,   0.05000
 1718,   628.764,   626.764,   624.764,    42.426,    15.000,   0.05000
 1719,   664.449,   662.449,   660.449,    42.426,    15.000,   0.05000
 1720,   669.051,   667.051,   665.051,    30.000,    15.000,   0.05000
 1721,   695.820,   693.820,   691.820,    30.000,    15.000,   0.05000
 1722,   732.790,   730.790,   728.790,    42.426,    15.000,   0.05000
 1723,   802.146,   800.146,   798.146,    42.426,    15.000,   0.05000
 1724,   812.584,   810.584,   808.584,    30.000,    15.000,   0.05000
 1725,   857.777,   855.777,   853.777,    42.426,    15.000,   0.05000
 1726,   848.331,   846.331,   844.331,    30.000,    15.000,   0.05000
 1727,   830.216,   828.216,   826.216,    30.000,    15.000,   0.05000
 1728,   861.097,   859.097,   857.097,    30.000,    15.000,   0.05000
 1729,   620.933,   618.933,   616.933,    42.426,    15.000,   0.05000
 1730,   625.825,   623.825,   621.825,    42.426,    15.000,   0.05000
 1731,   625.831,   623.831,   621.831,    30.000,    15.000,   0.05000
 1732,   628.764,   626.764,   624.764,    30.000,    15.000,   0.05000
 1733,   645.669,   643.669,   641.669,    42.426,    15.000,   0.05000
 1734,   649.467,   647.467,   645.467,    30.000,    15.000,   0.05000
 1735,   677.052,   675.052,   673.052,    42.426,    15.000,   0.05000
 1736,   714.287,   712.287,   710.287,    42.426,    15.000,   0.05000
 1737,   778.661,   776.661,   774.661,    42.426,    15.000,   0.05000
 1738,   799.467,   797.467,   795.467,    30.000,    15.000,   0.05000
 1739,   818.315,   816.315,   814.315,    30.000,    15.000,   0.05000
 1740,   827.953,   825.953,   823.953,    42.426,    15.000,   0.05000
 1741,   859.533,   857.533,   855.533,    30.000,    15.000,   0.05000
 1742,   854.214,   852.214,   850.214,    42.426,    15.000,   0.05000
 1743,   836.057,   834.057,   832.057,    30.000,    15.000,   0.05000
 1744,   847.307,   845.307,   843.307,    42.426,    15.000,   0.05000
 1745,   869.468,   867.468,   865.468,    42.426,    15.000,   0.05000
 1746,   620.305,   618.305,   616.305,    42.426,    15.000,   0.05000
 1747,   621.272,   619.272,   617.272,    30.000,    15.000,   0.05000
 1748,   622.804,   620.804,   618.804,    30.000,    15.000,   0.05000
 1749,   623.771,   621.771,   619.771,    30.000,    15.000,   0.05000
 1750,   625.825,   623.825,   621.825,    30.000,    15.000,   0.05000
 1751,   631.525,   629.525,   627.525,    42.426,    15.000,   0.05000
 1752,   641.951,   639.951,   637.951,    42.426,    15.000,   0.05000
 1753,   687.012,   685.012,   683.012,    42.426,    15.000,   0.05000
 1754,   736.279,   734.279,   732.279,    30.000,    15.000,   0.05000
 1755,   823.927,   821.927,   819.927,    42.426,    15.000,   0.05000
 1756,   837.733,   835.733,   833.733,    30.000,    15.000,   0.05000
 1757,   850.855,   848.855,   846.855,    30.000,    15.000,   0.05000
 1758,   841.177,   839.177,   837.177,    30.000,    15.000,   0.05000
 1759,   858.312,   856.312,   854.312,    42.426,    15.000,   0.05000
 1760,   845.539,   843.539,   841.539,    30.000,    15.000,   0.05000
 1761,   619.475,   617.475,   615.475,    30.000,    15.000,   0.05000
 1762,   639.087,   637.087,   635.087,    42.426,    15.000,   0.05000
 1763,   775.379,   773.379,   771.379,    42.426,    15.000,   0.05000
 1764,   865.276,   863.276,   861.276,    42.426,    15.000,   0.05000
 1765,   876.771,   874.771,   872.771,    42.426,    15.000,   0.05000
 1766,   860.114,   858.114,   856.114,    30.000,    15.000,   0.05000
 1767,   619.475,   617.475,   615.475,    30.000,    15.000,   0.05000
 1768,   648.861,   646.861,   644.861,    42.426,    15.000,   0.05000
 1769,   800.567,   798.567,   796.567,    42.426,    15.000,   0.05000
 1770,   619.475,   617.475,   615.475,    30.000,    15.000,   0.05000
 1771,   655.127,   653.127,   651.127,    42.426,    15.000,   0.05000
 1772,   619.374,   617.374,   615.374,    30.000,    15.000,   0.05000
 1773,   659.697,   657.697,   655.697,    42.426,    15.000,   0.05000
 1774,   665.514,   663.514,   661.514,    30.000,    15.000,   0.05000
 1775,   619.155,   617.155,   615.155,    30.000,    15.000,   0.05000
 1776,   634.461,   632.461,   630.461,    42.426,    15.000,   0.05000
 1777,   668.382,   666.382,   664.382,    42.426,    15.000,   0.05000
 1778,   672.769,   670.769,   668.769,    30.000,    15.000,   0.05000
 1779,   618.933,   616.933,   614.933,    30.000,    15.000,   0.05000
 1780,   629.869,   627.869,   625.869,    30.000,    15.000,   0.05000
 1781,   679.645,   677.645,   675.645,    42.426,    15.000,   0.05000
 1782,   685.082,   683.082,   681.082,    30.000,    15.000,   0.05000
 1783,   617.842,   615.842,   613.842,    30.000,    15.000,   0.05000
 1784,   623.191,   621.191,   619.191,    42.426,    15.000,   0.05000
 1785,   627.644,   625.644,   623.644,    42.426,    15.000,   0.05000
 1786,   694.759,   692.759,   690.759,    42.426,    15.000,   0.05000
 1787,   710.434,   708.434,   706.434,    30.000,    15.000,   0.05000
 1788,   727.463,   725.463,   723.463,    30.000,    15.000,   0.05000
 1789,   616.896,   614.896,   612.896,    30.000,    15.000,   0.05000
 1790,   617.182,   615.182,   613.182,    42.426,    15.000,   0.05000
 1791,   619.420,   617.420,   615.420,    30.000,    15.000,   0.05000
 1792,   624.551,   622.551,   620.551,    42.426,    15.000,   0.05000
 1793,   613.805,   611.805,   609.805,    42.426,    15.000,   0.05000
 1794,   621.558,   619.558,   617.558,    42.426,    15.000,   0.05000
 1795,   648.360,   646.360,   644.360,    30.000,    15.000,   0.05000
 1796,   610.629,   608.629,   606.629,    42.426,    15.000,   0.05000
 1797,   618.444,   616.444,   614.444,    42.426,    15.000,   0.05000
 1798,   647.652,   645.652,   643.652,    42.426,    15.000,   0.05000
 1799,   764.898,   762.898,   760.898,    42.426,    15.000,   0.05000
 1800,   608.818,   606.818,   604.818,    30.000,    15.000,   0.05000
 1801,   615.536,   613.536,   611.536,    42.426,    15.000,   0.05000
 1802,   626.970,   624.970,   622.970,    42.426,    15.000,   0.05000
 1803,   635.673,   633.673,   631.673,    30.000,    15.000,   0.05000
 1804,   718.260,   716.260,   714.260,    30.000,    15.000,   0.05000
 1805,   608.818,   606.818,   604.818,    42.426,    15.000,   0.05000
 1806,   612.524,   610.524,   608.524,    42.426,    15.000,   0.05000
 1807,   619.603,   617.603,   615.603,    30.000,    15.000,   0.05000
 1808,   675.447,   673.447,   671.447,    30.000,    15.000,   0.05000
 1809,   699.916,   697.916,   695.916,    42.426,    15.000,   0.05000
 1810,   607.049,   605.049,   603.049,    42.426,    15.000,   0.05000
 1811,   607.778,   605.778,   603.778,    30.000,    15.000,   0.05000
 1812,   617.582,   615.582,   613.582,    30.000,    15.000,   0.05000
 1813,   658.541,   656.541,   654.541,    30.000,    15.000,   0.05000
 1814,   695.862,   693.862,   691.862,    30.000,    15.000,   0.05000
 1815,   606.330,   604.330,   602.330,    30.000,    15.000,   0.05000
 1816,   616.016,   614.016,   612.016,    30.000,    15.000,   0.05000
 1817,   650.348,   648.348,   646.348,    42.426,    15.000,   0.05000
 1818,   666.208,   664.208,   662.208,    42.426,    15.000,   0.05000
 1819,   674.174,   672.174,   670.174,    42.426,    15.000,   0.05000
 1820,   606.330,   604.330,   602.330,    42.426,    15.000,   0.05000
 1821,   614.501,   612.501,   610.501,    42.426,    15.000,   0.05000
 1822,   642.162,   640.162,   638.162,    42.426,    15.000,   0.05000
 1823,   656.468,   654.468,   652.468,    42.426,    15.000,   0.05000
 1824,   609.608,   607.608,   605.608,    42.426,    15.000,   0.05000
 1825,   606.196,   604.196,   602.196,    30.000,    15.000,   0.05000
 1826,   612.161,   610.161,   608.161,    42.426,    15.000,   0.05000
 1827,   620.156,   618.156,   616.156,    42.426,    15.000,   0.05000
 1828,   634.211,   632.211,   630.211,    42.426,    15.000,   0.05000
 1829,   648.840,   646.840,   644.840,    42.426,    15.000,   0.05000
 1830,   604.614,   602.614,   600.614,    30.000,    15.000,   0.05000
 1831,   609.779,   607.779,   605.779,    30.000,    15.000,   0.05000
 1832,   612.018,   610.018,   608.018,    42.426,    15.000,   0.05000
 1833,   614.900,   612.900,   610.900,    30.000,    15.000,   0.05000
 1834,   624.066,   622.066,   620.066,    30.000,    15.000,   0.05000
 1835,   633.867,   631.867,   629.867,    30.000,    15.000,   0.05000
 1836,   643.582,   641.582,   639.582,    42.426,    15.000,   0.05000
 1837,   603.743,   601.743,   599.743,    42.426,    15.000,   0.05000
 1838,   608.382,   606.382,   604.382,    30.000,    15.000,   0.05000
 1839,   618.200,   616.200,   614.200,    42.426,    15.000,   0.05000
 1840,   628.536,   626.536,   624.536,    30.000,    15.000,   0.05000
 1841,   639.227,   637.227,   635.227,    30.000,    15.000,   0.05000
 1842,   650.515,   648.515,   646.515,    42.426,    15.000,   0.05000
 1843,   601.044,   599.044,   597.044,    42.426,    15.000,   0.05000
 1844,   606.434,   604.434,   602.434,    30.000,    15.000,   0.05000
