 x,y,i,j,dx,deg
     -20250.000,      49800.000,  203,  219,    42.426,  -225.000
     -20250.000,      49830.000,  203,  220,    42.426,  -225.000
     -20250.000,      49860.000,  203,  221,    42.426,  -225.000
     -20250.000,      49890.000,  203,  222,    42.426,  -225.000
     -20250.000,      49920.000,  203,  223,    42.426,  -225.000
     -20250.000,      49950.000,  203,  224,    42.426,  -225.000
     -20250.000,      49980.000,  203,  225,    42.426,  -225.000
     -20250.000,      50010.000,  203,  226,    42.426,  -225.000
     -20250.000,      50040.000,  203,  227,    42.426,  -225.000
     -20250.000,      50070.000,  203,  228,    42.426,  -225.000
     -20250.000,      50100.000,  203,  229,    42.426,  -225.000
     -20250.000,      43410.000,  204,    5,    42.426,   -45.000
     -20250.000,      43440.000,  204,    6,    42.426,   -45.000
     -20250.000,      43455.000,  204,    7,    30.000,   -90.000
     -20250.000,      43470.000,  204,    8,    42.426,  -135.000
     -20250.000,      43500.000,  204,    9,    42.426,  -135.000
     -20250.000,      43545.000,  204,   10,    30.000,   -90.000
     -20250.000,      43560.000,  204,   11,    42.426,  -135.000
     -20250.000,      43620.000,  204,   12,    42.426,   -45.000
     -20250.000,      43635.000,  204,   13,    30.000,   -90.000
     -20220.000,      43680.000,  204,   14,    42.426,    45.000
     -20235.000,      43710.000,  204,   15,    30.000,     0.000
     -20250.000,      43740.000,  204,   16,    42.426,   -45.000
     -20235.000,      43770.000,  204,   17,    30.000,     0.000
     -20235.000,      43800.000,  204,   18,    30.000,     0.000
     -20220.000,      43830.000,  204,   19,    42.426,    45.000
     -20220.000,      43845.000,  204,   20,    30.000,  -270.000
     -20220.000,      43860.000,  204,   21,    42.426,  -225.000
     -20220.000,      43890.000,  204,   22,    42.426,  -225.000
     -20235.000,      43920.000,  204,   23,    30.000,  -180.000
     -20250.000,      43980.000,  204,   24,    42.426,   -45.000
     -20235.000,      44010.000,  204,   25,    30.000,     0.000
     -20220.000,      44040.000,  204,   26,    42.426,    45.000
     -20220.000,      44055.000,  204,   27,    30.000,  -270.000
     -20220.000,      44100.000,  204,   28,    42.426,    45.000
     -20220.000,      44130.000,  204,   29,    42.426,    45.000
     -20220.000,      44145.000,  204,   30,    30.000,  -270.000
     -20220.000,      44160.000,  204,   31,    42.426,  -225.000
     -20220.000,      44190.000,  204,   32,    42.426,  -225.000
     -20220.000,      44250.000,  204,   33,    42.426,    45.000
     -20235.000,      44280.000,  204,   34,    30.000,     0.000
     -20250.000,      44310.000,  204,   35,    42.426,   -45.000
     -20250.000,      44325.000,  204,   36,    30.000,   -90.000
     -20250.000,      44340.000,  204,   37,    42.426,  -135.000
     -20220.000,      44370.000,  204,   38,    42.426,  -225.000
     -20250.000,      44430.000,  204,   39,    42.426,   -45.000
     -20235.000,      44460.000,  204,   40,    30.000,     0.000
     -20250.000,      44475.000,  204,   41,    30.000,   -90.000
     -20235.000,      44490.000,  204,   42,    30.000,  -180.000
     -20250.000,      44520.000,  204,   43,    42.426,  -135.000
     -20235.000,      44580.000,  204,   44,    30.000,     0.000
     -20250.000,      44580.000,  204,   45,    42.426,  -135.000
     -20235.000,      44610.000,  204,   46,    30.000,  -180.000
     -20220.000,      44640.000,  204,   47,    42.426,  -225.000
     -20220.000,      44700.000,  204,   48,    42.426,    45.000
     -20235.000,      44730.000,  204,   49,    30.000,     0.000
     -20235.000,      44760.000,  204,   50,    30.000,     0.000
     -20250.000,      44790.000,  204,   51,    42.426,   -45.000
     -20250.000,      44805.000,  204,   52,    30.000,   -90.000
     -20250.000,      44820.000,  204,   53,    42.426,  -135.000
     -20250.000,      44850.000,  204,   54,    42.426,  -135.000
     -20220.000,      44910.000,  204,   55,    42.426,    45.000
     -20235.000,      44940.000,  204,   56,    30.000,     0.000
     -20235.000,      44970.000,  204,   57,    30.000,     0.000
     -20250.000,      45000.000,  204,   58,    42.426,   -45.000
     -20250.000,      45015.000,  204,   59,    30.000,   -90.000
     -20250.000,      45030.000,  204,   60,    42.426,  -135.000
     -20250.000,      45060.000,  204,   61,    42.426,  -135.000
     -20220.000,      45120.000,  204,   62,    42.426,    45.000
     -20220.000,      45150.000,  204,   63,    42.426,    45.000
     -20235.000,      45180.000,  204,   64,    30.000,     0.000
     -20250.000,      45210.000,  204,   65,    42.426,   -45.000
     -20250.000,      45225.000,  204,   66,    30.000,   -90.000
     -20250.000,      45240.000,  204,   67,    42.426,  -135.000
     -20220.000,      45300.000,  204,   68,    42.426,    45.000
     -20250.000,      45330.000,  204,   69,    42.426,   -45.000
     -20250.000,      45345.000,  204,   70,    30.000,   -90.000
     -20250.000,      45360.000,  204,   71,    42.426,  -135.000
     -20220.000,      45420.000,  204,   72,    42.426,    45.000
     -20250.000,      45450.000,  204,   73,    42.426,   -45.000
     -20250.000,      45465.000,  204,   74,    30.000,   -90.000
     -20250.000,      45480.000,  204,   75,    42.426,  -135.000
     -20250.000,      45510.000,  204,   76,    42.426,  -135.000
     -20250.000,      45570.000,  204,   77,    42.426,   -45.000
     -20250.000,      45585.000,  204,   78,    30.000,   -90.000
     -20250.000,      45600.000,  204,   79,    42.426,  -135.000
     -20250.000,      45660.000,  204,   80,    42.426,   -45.000
     -20235.000,      45690.000,  204,   81,    30.000,     0.000
     -20250.000,      45705.000,  204,   82,    30.000,   -90.000
     -20235.000,      45720.000,  204,   83,    30.000,  -180.000
     -20250.000,      45780.000,  204,   84,    42.426,   -45.000
     -20250.000,      45795.000,  204,   85,    30.000,   -90.000
     -20250.000,      45810.000,  204,   86,    42.426,  -135.000
     -20220.000,      45840.000,  204,   87,    42.426,  -225.000
     -20250.000,      45900.000,  204,   88,    42.426,   -45.000
     -20250.000,      45915.000,  204,   89,    30.000,   -90.000
     -20250.000,      45930.000,  204,   90,    42.426,  -135.000
     -20250.000,      45960.000,  204,   91,    42.426,  -135.000
     -20235.000,      45990.000,  204,   92,    30.000,  -180.000
     -20220.000,      46020.000,  204,   93,    42.426,  -225.000
     -20220.000,      46050.000,  204,   94,    42.426,  -225.000
     -20250.000,      46110.000,  204,   95,    42.426,   -45.000
     -20250.000,      46125.000,  204,   96,    30.000,   -90.000
     -20250.000,      46140.000,  204,   97,    42.426,  -135.000
     -20220.000,      46170.000,  204,   98,    42.426,  -225.000
     -20250.000,      46230.000,  204,   99,    42.426,   -45.000
     -20250.000,      46260.000,  204,  100,    42.426,   -45.000
     -20250.000,      46275.000,  204,  101,    30.000,   -90.000
     -20250.000,      46290.000,  204,  102,    42.426,  -135.000
     -20220.000,      46320.000,  204,  103,    42.426,  -225.000
     -20220.000,      46350.000,  204,  104,    42.426,  -225.000
     -20220.000,      46380.000,  204,  105,    42.426,  -225.000
     -20250.000,      46440.000,  204,  106,    42.426,   -45.000
     -20250.000,      46470.000,  204,  107,    42.426,   -45.000
     -20250.000,      46485.000,  204,  108,    30.000,   -90.000
     -20250.000,      46500.000,  204,  109,    42.426,  -135.000
     -20235.000,      46530.000,  204,  110,    30.000,  -180.000
     -20235.000,      46560.000,  204,  111,    30.000,  -180.000
     -20235.000,      46590.000,  204,  112,    30.000,  -180.000
     -20235.000,      46620.000,  204,  113,    30.000,  -180.000
     -20235.000,      46650.000,  204,  114,    30.000,  -180.000
     -20235.000,      46680.000,  204,  115,    30.000,  -180.000
     -20250.000,      46740.000,  204,  116,    42.426,   -45.000
     -20235.000,      46770.000,  204,  117,    30.000,     0.000
     -20220.000,      46800.000,  204,  118,    42.426,    45.000
     -20220.000,      46830.000,  204,  119,    42.426,    45.000
     -20220.000,      46860.000,  204,  120,    42.426,    45.000
     -20235.000,      46890.000,  204,  121,    30.000,     0.000
     -20250.000,      46920.000,  204,  122,    42.426,   -45.000
     -20250.000,      46935.000,  204,  123,    30.000,   -90.000
     -20250.000,      46950.000,  204,  124,    42.426,  -135.000
     -20250.000,      46980.000,  204,  125,    42.426,  -135.000
     -20250.000,      47040.000,  204,  126,    42.426,   -45.000
     -20250.000,      47055.000,  204,  127,    30.000,   -90.000
     -20250.000,      47070.000,  204,  128,    42.426,  -135.000
     -20220.000,      47130.000,  204,  129,    42.426,    45.000
     -20220.000,      47145.000,  204,  130,    30.000,  -270.000
     -20220.000,      47160.000,  204,  131,    42.426,  -225.000
     -20235.000,      47220.000,  204,  132,    30.000,     0.000
     -20220.000,      47250.000,  204,  133,    42.426,    45.000
     -20220.000,      47265.000,  204,  134,    30.000,  -270.000
     -20220.000,      47280.000,  204,  135,    42.426,  -225.000
     -20250.000,      47340.000,  204,  136,    42.426,   -45.000
     -20250.000,      47370.000,  204,  137,    42.426,   -45.000
     -20250.000,      47400.000,  204,  138,    42.426,   -45.000
     -20250.000,      47430.000,  204,  139,    42.426,   -45.000
     -20235.000,      47460.000,  204,  140,    30.000,     0.000
     -20220.000,      47490.000,  204,  141,    42.426,    45.000
     -20220.000,      47505.000,  204,  142,    30.000,  -270.000
     -20220.000,      47520.000,  204,  143,    42.426,  -225.000
     -20220.000,      47550.000,  204,  144,    42.426,  -225.000
     -20220.000,      47580.000,  204,  145,    42.426,  -225.000
     -20235.000,      47610.000,  204,  146,    30.000,  -180.000
     -20220.000,      47670.000,  204,  147,    42.426,    45.000
     -20220.000,      47685.000,  204,  148,    30.000,  -270.000
     -20220.000,      47700.000,  204,  149,    42.426,  -225.000
     -20250.000,      47730.000,  204,  150,    42.426,  -135.000
     -20220.000,      47790.000,  204,  151,    42.426,    45.000
     -20220.000,      47805.000,  204,  152,    30.000,  -270.000
     -20220.000,      47820.000,  204,  153,    42.426,  -225.000
     -20250.000,      47850.000,  204,  154,    42.426,  -135.000
     -20220.000,      47910.000,  204,  155,    42.426,    45.000
     -20220.000,      47925.000,  204,  156,    30.000,  -270.000
     -20220.000,      47940.000,  204,  157,    42.426,  -225.000
     -20220.000,      47970.000,  204,  158,    42.426,  -225.000
     -20235.000,      48030.000,  204,  159,    30.000,     0.000
     -20235.000,      48060.000,  204,  160,    30.000,     0.000
     -20220.000,      48090.000,  204,  161,    42.426,    45.000
     -20220.000,      48105.000,  204,  162,    30.000,  -270.000
     -20220.000,      48120.000,  204,  163,    42.426,  -225.000
     -20220.000,      48180.000,  204,  164,    42.426,    45.000
     -20220.000,      48195.000,  204,  165,    30.000,  -270.000
     -20235.000,      48240.000,  204,  166,    30.000,     0.000
     -20220.000,      48270.000,  204,  167,    42.426,    45.000
     -20220.000,      48300.000,  204,  168,    42.426,    45.000
     -20220.000,      48330.000,  204,  169,    42.426,    45.000
     -20250.000,      48360.000,  204,  170,    42.426,   -45.000
     -20250.000,      48375.000,  204,  171,    30.000,   -90.000
     -20250.000,      48390.000,  204,  172,    42.426,  -135.000
     -20250.000,      48420.000,  204,  173,    42.426,  -135.000
     -20220.000,      48480.000,  204,  174,    42.426,    45.000
     -20250.000,      48510.000,  204,  175,    42.426,   -45.000
     -20250.000,      48525.000,  204,  176,    30.000,   -90.000
     -20250.000,      48540.000,  204,  177,    42.426,  -135.000
     -20250.000,      48600.000,  204,  178,    42.426,   -45.000
     -20250.000,      48615.000,  204,  179,    30.000,   -90.000
     -20250.000,      48630.000,  204,  180,    42.426,  -135.000
     -20250.000,      48660.000,  204,  181,    42.426,  -135.000
     -20250.000,      48690.000,  204,  182,    42.426,  -135.000
     -20250.000,      48720.000,  204,  183,    42.426,  -135.000
     -20235.000,      48750.000,  204,  184,    30.000,  -180.000
     -20235.000,      48780.000,  204,  185,    30.000,  -180.000
     -20220.000,      48810.000,  204,  186,    42.426,  -225.000
     -20220.000,      48840.000,  204,  187,    42.426,  -225.000
     -20220.000,      48870.000,  204,  188,    42.426,  -225.000
     -20235.000,      48900.000,  204,  189,    30.000,  -180.000
     -20250.000,      48930.000,  204,  190,    42.426,  -135.000
     -20250.000,      48990.000,  204,  191,    42.426,   -45.000
     -20250.000,      49020.000,  204,  192,    42.426,   -45.000
     -20250.000,      49035.000,  204,  193,    30.000,   -90.000
     -20250.000,      49050.000,  204,  194,    42.426,  -135.000
     -20235.000,      49080.000,  204,  195,    30.000,  -180.000
     -20220.000,      49140.000,  204,  196,    42.426,    45.000
     -20235.000,      49170.000,  204,  197,    30.000,     0.000
     -20220.000,      49200.000,  204,  198,    42.426,    45.000
     -20220.000,      49230.000,  204,  199,    42.426,    45.000
     -20220.000,      49260.000,  204,  200,    42.426,    45.000
     -20220.000,      49275.000,  204,  201,    30.000,  -270.000
     -20220.000,      49320.000,  204,  202,    42.426,    45.000
     -20220.000,      49335.000,  204,  203,    30.000,  -270.000
     -20220.000,      49350.000,  204,  204,    42.426,  -225.000
     -20220.000,      49380.000,  204,  205,    42.426,  -225.000
